Searching for counterexample to Bound 44
Time budget: 3600s | Restart budget: 120s
Max nodes: 100
Sparse init: random trees at n=40-60
============================================================

--- Restart 1 | 3600s remaining ---
  Starting from random tree: n=60
AMCS start | n=60 e=59 | score=-2.677395
  iter   22 | t=   0.3s | IMPROVED +0.004021 -> -1.000166 | n=59 e=98 | depth=0 level=1
  iter   23 | t=   0.3s | IMPROVED +0.055194 -> -0.944973 | n=59 e=100 | depth=0 level=1
  iter   24 | t=   0.3s | IMPROVED +0.017153 -> -0.927820 | n=59 e=102 | depth=0 level=1
  iter   25 | t=   0.4s | IMPROVED +0.016261 -> -0.911559 | n=60 e=104 | depth=0 level=1
  iter   26 | t=   0.4s | IMPROVED +0.012222 -> -0.899338 | n=61 e=106 | depth=0 level=1
  iter   27 | t=   0.5s | IMPROVED +0.027685 -> -0.871653 | n=62 e=108 | depth=0 level=1
  iter   28 | t=   0.5s | IMPROVED +0.017172 -> -0.854481 | n=63 e=110 | depth=0 level=1
  iter   29 | t=   1.1s | IMPROVED +0.011985 -> -0.842497 | n=64 e=112 | depth=0 level=1
  iter   30 | t=   1.2s | IMPROVED +0.002640 -> -0.839857 | n=65 e=114 | depth=0 level=1
  iter   31 | t=   1.3s | IMPROVED +0.012777 -> -0.827080 | n=66 e=116 | depth=0 level=1
  iter   32 | t=   1.8s | IMPROVED +0.000062 -> -0.827018 | n=66 e=118 | depth=0 level=1
  iter   33 | t=   2.0s | IMPROVED +0.007946 -> -0.819072 | n=66 e=120 | depth=0 level=1
  iter   34 | t=   2.4s | IMPROVED +0.005964 -> -0.813108 | n=68 e=122 | depth=0 level=1
  iter   35 | t=   2.8s | IMPROVED +0.006202 -> -0.806906 | n=68 e=124 | depth=0 level=1
  iter   36 | t=   3.0s | IMPROVED +0.001189 -> -0.805717 | n=68 e=126 | depth=0 level=1
  iter   37 | t=   4.8s | IMPROVED +0.005554 -> -0.800163 | n=69 e=128 | depth=0 level=1
  iter   38 | t=   9.7s | IMPROVED +0.002183 -> -0.797981 | n=71 e=130 | depth=0 level=1
  iter   39 | t=  10.0s | IMPROVED +0.000196 -> -0.797784 | n=71 e=132 | depth=0 level=1
  iter   40 | t=  10.3s | IMPROVED +0.003469 -> -0.794315 | n=72 e=134 | depth=0 level=1
  iter   41 | t=  11.5s | IMPROVED +0.011427 -> -0.782888 | n=72 e=136 | depth=0 level=1
  iter   42 | t=  11.7s | IMPROVED +0.000404 -> -0.782485 | n=72 e=138 | depth=0 level=1
  iter   43 | t=  13.9s | IMPROVED +0.013493 -> -0.768992 | n=72 e=140 | depth=0 level=1
  iter   44 | t=  14.1s | IMPROVED +0.007411 -> -0.761581 | n=72 e=142 | depth=0 level=1
  iter   45 | t=  14.3s | IMPROVED +0.001817 -> -0.759763 | n=73 e=144 | depth=0 level=1
  iter   46 | t=  14.7s | IMPROVED +0.006123 -> -0.753640 | n=73 e=146 | depth=0 level=1
  iter   47 | t=  14.8s | IMPROVED +0.006598 -> -0.747042 | n=73 e=148 | depth=0 level=1
  iter   48 | t=  15.9s | IMPROVED +0.003000 -> -0.744041 | n=74 e=150 | depth=0 level=1
  iter   49 | t=  16.9s | IMPROVED +0.003027 -> -0.741015 | n=75 e=152 | depth=0 level=1
  iter   50 | t=  17.0s | IMPROVED +0.003355 -> -0.737660 | n=76 e=154 | depth=0 level=1
